id,human_readable_id,title,type,description,text_unit_ids,frequency,degree
1ac7596b-4607-4d4d-87ca-570bf6a4189f,21,E-CONTROL,ORGANIZATION,"E-CONTROL is the official Austrian regulatory authority tasked with overseeing and managing the country's electricity and gas markets. As the central organization responsible for the regulation and monitoring of Austria’s energy systems, E-CONTROL ensures the reliability, transparency, and fairness of energy supply throughout the nation. Their responsibilities include the publication and implementation of regulatory action plans, such as the “Aktionsplan Netzanschluss,” which are designed to facilitate major national objectives, including the integration of renewable energy sources.

E-CONTROL plays a leading role in supporting Austria’s energy transition, particularly by advancing initiatives and solutions that promote the adoption and integration of renewables—most notably photovoltaics (solar energy). The authority undertakes and publishes grid flexibility studies, supports network connection initiatives for new energy sources, and is actively engaged in developing strategies—such as the comprehensive action plan issued in July 2023—to ensure that the nation's grid infrastructure can accommodate the growing share of renewable electricity.

In addition to its technical and strategic functions, E-CONTROL is cited in various referenced reports as a source of expertise and regulatory guidance on energy market oversight, market liberalization, and the maintenance of a secure and competitive energy environment. The organization also plays a key role in shaping policy implementation related to both operational energy supply security and the acceleration of renewable energy technologies, with a particular focus on supporting the national photovoltaic strategy.

Overall, E-CONTROL serves as Austria's principal authority for the regulation, supervision, and modernization of the electricity and gas sectors, with an integral role in the country's ongoing energy transformation and commitment to sustainable energy solutions.","['50fb8f6506c2271985ee7ffe42523d2eb06abbd85be8ea5021ae2d36d260f6f63d177e59ca2da764eeaeb4a953c841282dbf214859a753f968cb6e6cb86e0c72'
 '50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302'
 '2d9fdebd364caf6ea226dc0ee6624e0c2d54fc65848a9cd18f9b868675333d5be302c20a6cbb1b4f9503e536f5051a60a8783cd3657ab2cf1f9daf65be366c76'
 '05802f69e17001a506260c74ca400f6a1368fbf0132720e670d13ffd39c31d615ca94e0ffc071332bd317faa48542bde7970720b9f035d496136fc5d6bbb8ca5']",6,11
7fa0bcf1-518f-4a47-a7a8-eeb5e0526fcd,22,WISSENSCHAFT,ORGANIZATION,"WISSENSCHAFT refers to Austria’s scientific community, including universities, research institutes, and other scientific organizations. The Wissenschaftssektor is actively involved in the development and assessment of new technologies, particularly in the field of the energy transition (Energiewende). These institutions play a pivotal role in both researching and implementing scientifically sound measures that support Austria’s shift towards sustainable energy. Specifically, WISSENSCHAFT contributes to the advancement and adoption of photovoltaic technologies and strategies, utilizing academic expertise and scientific methodology to guide innovation and practical application. Through this collaborative effort, Austria’s scientific sector ensures that energy transition measures are evidence-based and effective, thereby playing a crucial role in shaping the country’s future energy landscape.","['50fb8f6506c2271985ee7ffe42523d2eb06abbd85be8ea5021ae2d36d260f6f63d177e59ca2da764eeaeb4a953c841282dbf214859a753f968cb6e6cb86e0c72'
 '50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e']",2,5
a46ad470-7964-406d-92d2-363593deb5e4,23,WIRTSCHAFT,ORGANIZATION,"WIRTSCHAFT refers to Austria's economic and business sector, encompassing a wide range of companies and industries, including the photovoltaic (PV) industry. This sector is significantly impacted by ongoing changes such as the energy transition, which shapes both challenges and opportunities. The Wirtschaftssektor is not only affected by these transformations but also stands to benefit through innovation and growth, particularly as companies embrace new technologies and adapt to market demands. Within the context of Austria, WIRTSCHAFT plays a proactive role in driving advancements related to the energy transition by engaging in PV project implementation and supporting the broader adoption of renewable energy solutions. The sector demonstrates a commitment to collaboration, particularly in initiatives aimed at securing qualified professionals—a critical need to sustain growth and maintain competitiveness. By fostering innovation and investing in workforce development, Austria’s WIRTSCHAFT positions itself to enhance the country’s competitiveness in both national and international markets, especially within the PV sector. Overall, the economic and business sector in Austria is characterized by its adaptability, collaborative spirit, and dedication to technological progress amidst the challenges of the energy transition.","['50fb8f6506c2271985ee7ffe42523d2eb06abbd85be8ea5021ae2d36d260f6f63d177e59ca2da764eeaeb4a953c841282dbf214859a753f968cb6e6cb86e0c72'
 '50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'
 '9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']",3,5
14648031-eca7-4a8c-811c-0d4e7ddd2082,24,INTERESSENSVERTRETUNGEN,ORGANIZATION,"INTERESSENSVERTRETUNGEN are advocacy and interest groups in Austria, including organizations such as industry associations, stakeholder organizations, unions, and NGOs. They play a significant role in representing the interests of various parties involved in the implementation of photovoltaic (PV) technology and broader energy system changes. These groups actively contribute the perspectives and concerns of different societal segments to the energy policy decision-making process, ensuring that a diverse range of viewpoints and needs are considered. By participating in policy discussions, INTERESSENSVERTRETUNGEN help shape energy policy outcomes, promote stakeholder engagement, and support the integration of innovative energy solutions within the Austrian energy sector.","['50fb8f6506c2271985ee7ffe42523d2eb06abbd85be8ea5021ae2d36d260f6f63d177e59ca2da764eeaeb4a953c841282dbf214859a753f968cb6e6cb86e0c72'
 '50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e']",2,4
f8566dd0-127d-4cdb-b79a-b9ab18c2dacd,25,INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP),ORGANIZATION,"The INTEGRIERTER ÖSTERREICHISCHER NETZINFRASTRUKTURPLAN (NIP), or Integrated Austrian Network Infrastructure Plan, is a central and strategic planning document that provides a comprehensive framework for the development and expansion of Austria's energy network infrastructure. Serving as both a guideline and a planning authority, the NIP assesses and plans for the nation's energy grid needs, covering both electricity and gas networks. This crucial document plays a key role in aligning infrastructure development with Austria’s national energy targets and timelines.

The NIP identifies potential sites and infrastructure required for the integration and deployment of renewable energy sources across the country, such as photovoltaic installations, and includes projections for their expansion up to the year 2040. It analyzes various scenarios and assesses the potentials for expanding not only the electricity grid but also the broader energy network to support the transition to renewable energy. By mapping out possible developments and required actions, the NIP ensures that network expansion remains synchronized with Austria’s long-term goals for increasing the share of renewable energy in its energy mix.

Furthermore, the NIP serves as a foundational resource for policymakers, regulators, and industry stakeholders by providing detailed projections, site assessments, and coordination of network development measures. This integrated approach helps Austria to efficiently plan, invest in, and implement the necessary infrastructure changes to achieve climate and energy objectives, thereby supporting the country’s commitment to a sustainable and secure energy future.","['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'
 'f9e54ba797ff2b80a5f0e5f24e3901236ac4130e4e84d01615e67bc810b290cd5ac7c08f71a782797073050d512eda2695c3659569deba0d4bd5c3ab6195784a'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912'
 '6a1a5132f360531b1174e0eac2b2c5b6ece3b0771a8037231306baf0af8e8ca23de435f581fc62d6794cab81a5dadf3235b66eda56c331a0043621c688fbe302']",4,6
6386da48-3d9f-4a2f-80fb-432213a3231b,26,PHOTOVOLTAIK-STRATEGIE,EVENT,"Die österreichische Photovoltaik-Strategie ist ein umfassendes, anpassbares Planungs- und Steuerungsdokument, das Ziele, Maßnahmen und Effekte für den Ausbau der Photovoltaik bis 2040 beschreibt und regelt.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,6
6f2d7b9e-4a9d-4697-8dee-8c93028e957c,27,EU-EMISSIONSHANDEL,ORGANIZATION,Der EU-Emissionshandel ist das zentrale europäische Instrument zur Bepreisung und Reduktion von CO₂-Emissionen für besonders energieintensive Sektoren.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
d6cc1a8e-9f0c-480e-9626-cbe42aa054ca,28,EUROPÄISCHE UNION,ORGANIZATION,"The EUROPÄISCHE UNION (European Union, EU) is a political and economic union currently comprising 27 member states across Europe. It functions as a Staatenverbund (association of states) whose legal frameworks and research programs have a significant impact on the implementation of climate and energy transition policies in member countries, such as Austria. The EU sets binding, overarching targets related to renewable energy development, nature conservation, and energy efficiency for all its members. In this context, it establishes legislative and regulatory instruments—including directives like RED III (Renewable Energy Directive III) and supporting laws such as the Nature Restoration Law—which guide national policies and legislation. Through these measures, the EU plays a central role in shaping the climate, energy, and environmental strategies within its territory, ensuring coordinated progress towards sustainability and climate neutrality among its member states.","['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'
 '41bd25afdc1cce74b36dd6db5e44e91354172fda16475ab6a3f6cf99bddc720aa91cb56b5ea1b1c4774c8c97017d6bb03c52ba2676d7cfaab1c73fed8ab82912']",2,4
cf9f9721-4bd5-4378-8aff-c27b9cf0d682,29,FORSCHUNGSRAMMENPROGRAMM,EVENT,"Das Europäische Forschungsrahmenprogramm ist das umfassende EU-Programm für Forschung und Innovation, das als Leitbild für die Entwicklung des österreichischen Wirtschaftsstandortes dient.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
41ddcc90-93b5-425e-8769-9ee0f5b37627,30,LANDESREGIERUNGEN,ORGANIZATION,Österreichische Landesregierungen sind für die Umsetzung der Energiewende und die Beteiligung an bundeslandspezifischen Maßnahmen zuständig.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
c440bcd3-03d3-4a6d-b1b2-0fd37668d64a,31,GEMEINDEN,ORGANIZATION,Österreichische Gemeinden spielen eine Schlüsselrolle bei der Umsetzung erneuerbarer Energien und der Transformation auf lokaler Ebene.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
877b9ae6-c07b-4ad1-be1c-49dc19135116,32,NETZBETREIBER,ORGANIZATION,"Netzbetreiber sind für den Betrieb, Ausbau und die Zuverlässigkeit des Stromnetzes in Österreich zuständig, insbesondere im Zuge des Ausbaus erneuerbarer Energien.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
5276e254-40c3-482b-8648-64607c42ef56,33,ELEKTROTECHNISCHE NORMUNGSORGANISATION,ORGANIZATION,Elektrotechnische Normungsorganisationen legen technische Standards für den sicheren Ausbau und Betrieb von PV-Anlagen und anderen energietechnischen Einrichtungen fest.,['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
e830cc23-3615-4597-a2f0-b1d8ebd4b5fa,34,STROMMARKT,EVENT,"Der Strommarkt bezeichnet den Handelsplatz für elektrische Energie, an dem durch die Energiewende neue Rollen für Bürger:innen als aktive Marktteilnehmer entstehen.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
775fbb13-df2f-43e3-a9af-c410e75acc57,35,REGIERUNGSPROGRAMM,EVENT,"Das Regierungsprogramm umfasst die politischen Zielvorgaben und Maßnahmen der Bundesregierungen in Österreich für Klimaschutz, Energiewende und Innovation.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,1
07a6e9a7-d59f-483b-abac-50683173189e,36,PHOTOVOLTAIK-AUSBAU,EVENT,"Der Ausbau der Photovoltaik in Österreich ist ein laufender Prozess mit dem Ziel, bis 2040 einen maßgeblichen Anteil der Energieversorgung durch Sonnenenergie zu erzielen.",['50e06bf07ca2ce3a4e0dc0520305a36334e339dc022e32de2a78b62769102078202b01514330a1c4939e30fdb8f4d3884f790c7814b2e95e9bdb0894b3323a4e'],1,2
f3bf0409-113a-4a0d-b903-f2410afe6187,37,BUNDESLÄNDER,GEO,"The ""Bundesländer"" are the federal states within Austria, functioning as subnational administrative regions. Each Bundesland is responsible for setting and implementing ambitious targets for the expansion of renewable energy infrastructure, including photovoltaic systems. They play a central role in Austria's renewable energy strategies, holding primary jurisdiction over areas such as building and spatial planning, and nature conservation. Additionally, the Bundesländer are integral in supporting regional aspects of energy strategy; this includes aiding energy communities by providing advisory centers and implementation support. Collectively, the Bundesländer are crucial to achieving Austria's renewable energy objectives, working both independently and collaboratively to meet national and regional targets for sustainable energy development.","['e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 'e498566a78d36b3ce13304157993b9b4269045840f1d63663ab07328cc5c6a9ebc15f47c9ae340cbebf706bc8faebd35ccc4f11ae0aa4cb9a223345224329757'
 '23663988970639bea940978ccbd9150fd292856f2f31a1d587392606a64713d5dfeade66f1beea67d1cc0b0e93012337685e0eca3267f98c1695a466657a8b24'
 'dafd7f2f39e49c87969ec1360e9fae0af9de6f290655205c8c120dd24dcc85da04f0536237f7f9529d31deed892d5abae3b8f58fb66ae9e497327f23b1e6b750']",4,11
