id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
019059ec-b98f-4eb6-b9c0-1553ffa9ae88,234,WU WIEN,PHOTOVOLTAIK-PROJEKTE,WU Wien has produced studies about the social acceptance of photovoltaic projects in Austria.,7.0,9,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
5a7fff4b-d183-4c43-a344-d1db6c281a26,235,OEGUT,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"OEGUT provides methods and documentation to foster social innovation, which are recommended as part of the Austrian Photovoltaics Strategy’s approach to public engagement.",7.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
6d7e9cc8-dd98-4a03-a45e-4ebb19c768ab,236,"AUSTRIAN FEDERAL GOVERNMENT (""BUND"")",ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,The federal government is tasked within the Austrian Photovoltaics Strategy to install PV systems on all suitable federal buildings nationwide.,9.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
ea650c69-3ce1-4fc8-a075-eb191ac2791f,237,PV-BIODIVERSITÄTSANLAGEN,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Promotion of PV-biodiversity installations is highlighted as a key technical and ecological priority in achieving Austria’s PV expansion goals.,9.0,42,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
bbec8acd-fac5-43a5-a55f-01dc228515b3,238,AGRI-PV-ANLAGEN,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Agri-PV deployment is specifically encouraged as part of the strategy to promote double land use and support agriculture and energy generation.,8.0,44,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
f1ef8307-9599-4658-81af-7dd1afa06489,239,PHOTOVOLTAIK-PROJEKTE,ÖSTERREICH,"Austria is the national context for photovoltaic projects, which have high levels of societal acceptance and are supported via multiple technical, social, and policy initiatives.",1.0,86,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
46affd44-7f96-4b15-8f53-f1c625306d75,240,PARKPLÄTZE,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Parking lots are designated as priority existing surfaces for the expansion of photovoltaic infrastructure within the strategic guidelines.,7.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
4cff1547-4255-4b10-b8ec-2c5d43271cdc,241,LÄRMSCHUTZWÄNDE,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"Noise barriers, especially in the transport sector, are emphasized as opportunities for expanding PV installations in the Austrian strategy.",7.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
39231b35-6ad1-4014-8d4e-d1381b07ce8c,242,BETRIEBSANLAGEN,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"Commercial facilities are cited as existing infrastructure to be utilized for photovoltaics, integrating clean energy into industrial/commercial contexts.",7.0,40,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
85406008-f1ce-4d43-b47a-a8bc9b4265f2,243,GEBÄUDEINTEGRIERTE LEUCHTTURMPROJEKTE,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,"Showcase projects, especially those integrating PV directly into buildings, are promoted nationally as demonstration and innovation sites.",8.0,40,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
3d321738-27c1-4653-be84-05ee7ffbcb8a,244,FREIFLÄCHENANLAGEN,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Ground-mounted solar parks are a key aspect of both technical and social acceptance emphases in the strategy.,8.0,40,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
2a14aa98-ff2b-4d0c-9a76-c8ac5448c5e0,245,GEBÄUDE DES BUNDES,"AUSTRIAN FEDERAL GOVERNMENT (""BUND"")",All suitable federal government buildings are mandated to receive PV installations by the federal government as part of strategy execution.,9.0,4,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
9d01822f-37f0-45ad-be1f-9c25aa34566b,246,GEBÄUDE DES BUNDES,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,Federal buildings are explicitly named as coverage targets within the national PV strategy for comprehensive solar deployment.,8.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
47c46e2f-9e03-4a7a-9f14-90b3f2ee7b5e,247,STRASSEN- UND BAHNBEREICH,LÄRMSCHUTZWÄNDE,Noise barriers within the road and rail sectors are specifically targeted for PV expansion and regulatory review.,8.0,3,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
feb493a8-f3c9-495b-960c-c991f2bb2d19,248,PLANTEN UND TIERE,PV-BIODIVERSITÄTSANLAGEN,Biodiversity PV installations are credited with creating new habitats for plants and animals as demonstrated by cited ecological studies.,7.0,4,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
d60205c4-275e-4fa4-874c-699615cba59e,249,NINA HAMPL,UNI KLAGENFURT,Nina Hampl is a researcher at Uni Klagenfurt and contributed to opinion studies on renewable energies.,6.0,8,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
cf7c074e-35f4-4a94-a67a-926b09cd8c28,250,NINA HAMPL,WU WIEN,Nina Hampl is a study co-author with affiliation to WU Wien.,6.0,8,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
ff307182-5dbe-4740-bca6-c24614d48e58,251,NINA HAMPL,PHOTOVOLTAIK-PROJEKTE,Nina Hampl's research directly addresses public acceptance of photovoltaic projects in Austria.,7.0,7,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
e6369fde-1f68-40ab-b32d-8fbb9d254057,252,METHODEN ZUR FÖRDERUNG SOZIALER INNOVATION,OEGUT,OEGUT authored and maintains documentation for social innovation methods referenced in the PV strategy.,8.0,4,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
81ddbba5-486f-40df-b693-d1e6e46cfad5,253,METHODEN ZUR FÖRDERUNG SOZIALER INNOVATION,ÖSTERREICHISCHE PHOTOVOLTAIK-STRATEGIE,These methods are specifically cited as recommended resources for fostering public engagement in Austrian photovoltaic project development.,1.0,41,['4d221520fe7090409cfa9cda598db30683356c340ab3584a063ffe92486f2fe7225fc056f8b997f085ff0c0f7475828879fa678b7b1709148cb03584b292dab0']
741280ac-39b2-4b23-bcf6-35a83224e9ca,254,ÖSTERREICH,EU,"ÖSTERREICH, or Austria, is a member state of the European Union (EU) and actively participates in a range of EU initiatives. Austria implements and benefits from EU policies and legislation focused on clean technology and green finance, including legislation such as the Net Zero Industry Act. By aligning itself with such EU directives, Austria enhances its commitment to sustainability and supports the broader EU objectives of environmental responsibility and energy transition.

Additionally, Austria is engaged in EU efforts to bolster European photovoltaic (PV) production and value chains. Austria’s alignment with these initiatives ensures it contributes to and benefits from the efforts aimed at strengthening the EU’s domestic capacity for renewable energy technologies, particularly solar PV, thereby promoting self-reliance and competitiveness within the EU energy market.

Overall, Austria’s cooperation with the EU encompasses the adoption of legislative measures for climate action, active participation in initiatives to advance clean technologies, and targeted involvement in projects that reinforce the European renewable energy industry and value chains. This collaboration underscores Austria’s role as both a beneficiary and a contributor to the EU’s green transition and industrial resilience strategies.",17.0,90,"['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052'
 '9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']"
c9b7a098-089d-4873-91ac-30ffe0729c8c,255,NET ZERO INDUSTRY ACT,EU,The Net Zero Industry Act is an EU policy designed by the European Union to support clean technology production.,10.0,9,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
fe254eb7-b11d-4780-87af-e9c44ea59dcf,256,EU-TAXONOMY,EU,The EU-Taxonomy is a regulatory tool from the EU to guide sustainable investments.,10.0,11,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
c4229b90-32b6-4b2e-956e-df3dda7cbb2b,257,AUSTRIAN GREEN FINANCE AGENDA,AUSTRIAN RECOVERY AND RESILIENCE PLAN,The Austrian Green Finance Agenda is part of Austria’s Recovery and Resilience Plan as a reform project aligned with EU funding and directives.,9.0,2,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
f3278739-baae-4168-aa63-2f80d757fdf1,258,GREEN FINANCE ALLIANCE,ÖSTERREICH,Green Finance Alliance aligns the portfolios of Austrian financial organizations with Austria's climate targets and green activities.,8.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
67d3d853-b7a0-4389-8d24-aa7233c8abf8,259,AUSTRIAN GREEN INVESTMENT PIONEERS PROGRAM,KLIMA- UND ENERGIEFONDS,"The Austrian Green Investment Pioneers Program is implemented as part of the Klima- und Energiefonds, which finances climate projects.",7.0,15,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
30007bd3-b9df-4bf6-9714-1c3ab3d59093,260,GREEN FINANCE SUPPORT PROGRAM,KLIMA- UND ENERGIEFONDS,The Green Finance Support Program is delivered by the Klima- und Energiefonds.,9.0,15,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
ddab4818-a6d8-4bb0-ae2d-901b48e252d6,261,BMK-AUSBILDUNGSINITIATIVE “JUST TRANSITION”,BMK,"The BMK-Ausbildungsinitiative “Just Transition” is operated by Austria’s Climate Ministry, BMK.",10.0,19,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
19a7fde2-6889-419e-b224-bab32f97768e,262,EU SOLAR PV INDUSTRY ALLIANCE,SOLAR-CHARTA,The EU Solar PV Industry Alliance and the Solar-Charta are both initiatives to strengthen the European PV production value chain.,7.0,4,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
458e2d5b-316c-4895-91c7-618708ebf7af,263,ÖSTERREICH,EU SOLAR PV INDUSTRY ALLIANCE,Austria participates in the EU Solar PV Industry Alliance to support European PV manufacturing.,7.0,84,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
1777a556-16a2-4c57-bddb-56d643ba6e40,264,ÖSTERREICH,SOLAR-CHARTA,Austria signed the Solar-Charta in April 2024.,7.0,84,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
9d5e28c6-4181-4654-bc05-38c74663ffad,265,ÖSTERREICH,IPCEI-PV,Austria joined the IPCEI-PV initiative in May 2022 to support European photovoltaic value chains.,8.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
0aa2721d-8355-4e44-8d25-a8c03cd69154,266,PV-SYSTEM,EUROPE,"Many components of PV-Systems are currently not produced in Europe, signifying the motivation for these EU initiatives.",7.0,3,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
582f6674-1bc0-4a3a-ae6d-09db9f37b032,267,EU,EUROPE,"The EU is a union of European countries, developing policies for the continent’s energy and sustainability goals.",1.0,10,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
e21710d0-5396-41be-a724-48b523f16803,268,HALBLEITERTECHNOLOGIE-UNTERNEHMEN,ÖSTERREICH,Austrian semiconductor companies are vital for the country's tech and energy markets.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
0c794d4d-bbba-40b4-b52f-0a3c2e6e050e,269,GLAS- UND METALLVERARBEITENDE INDUSTRIEUNTERNEHMEN,ÖSTERREICH,A major industrial sector within Austria with growing importance in renewable energy supply chains.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
95fd100a-777b-4916-bae5-031910262e93,270,UNTERNEHMEN IM BEREICH DIGITALISIERUNG,ÖSTERREICH,Digitalization companies in Austria help modernize its energy and industrial landscape.,6.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
994bf7e5-d990-4ff2-9848-2eddb20a3239,271,SOFTWAREUNTERNEHMEN,ÖSTERREICH,Austrian software companies are transforming the PV and energy sectors through digital innovation.,6.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
72457246-e7b8-4f76-b87c-ce6fbcd28005,272,INSTITUTIONELLE INVESTOREN,ÖSTERREICH,Institutional investors are a key source of funding for Austria's sustainable energy transition.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
53497b19-28bc-446b-8f55-3dc6708beee5,273,PRIVATE INVESTOREN,ÖSTERREICH,Private investors are needed for Austria to reach its renewable energy goals.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
e7dcf7af-b1bb-4919-b723-8d04d5e9f9aa,274,ANLEGER:INNEN,EU-TAXONOMY,Investors use the EU-Taxonomy to assess the sustainability of their investments.,9.0,4,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
077dc73a-13dd-4054-b2f1-5a225ae155d7,275,UNTERNEHMEN,EU-TAXONOMY,Companies look to the EU-Taxonomy as a single reference for defining ecological sustainability.,8.0,6,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
78ae91a7-8fac-49fa-a52b-61e5cf27c86e,276,MITGLIEDSTAATEN,EU,EU member states are responsible for implementing EU policies and regulations.,10.0,9,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
375c857a-5a66-4532-9277-d8a7d6c4183d,277,QUALIFIZIERUNGSVERBÜNDE,ÖSTERREICH,Qualification alliances are education consortia within Austria supporting the training of energy workforce.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
25de4550-50ba-43c7-8f6e-c15c61626309,278,LEHRBERUFE,ÖSTERREICH,Specific vocational professions are being prioritized in Austria for energy sector workforce expansion.,7.0,83,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
8d5121a8-ca9d-45c6-a0a8-fed9eea6aed8,279,DACHDECKER:INNEN,BMK-AUSBILDUNGSINITIATIVE “JUST TRANSITION”,Roofers receive targeted upskilling under Austria's Just Transition training initiative.,7.0,4,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
8858d0af-634e-4602-9563-057451f1481c,280,ELEKTROTECHNIK/ELEKTROINSTALLATION,BMK-AUSBILDUNGSINITIATIVE “JUST TRANSITION”,Education in electrical engineering/installation is a focus of Austria’s training initiative.,1.0,4,['7a01190bcf30936758d004f89d7553c62632e91427f92e6420a9e453f2c5d92ab18ae9e62c46bc28aeb398621b28cfd3af89bf2317c887a5eec276b5b7a51052']
a62fb7db-1817-4ddb-b3cc-82aec393a907,281,ÖSTERREICH,IPCEI-PV23,Austria joined the IPCEI-PV23 initiative in May 2022 to support European PV production.,8.0,83,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
b9128a72-76cb-4490-9a22-de6fa0f1bece,282,ÖSTERREICH,MADE IN EUROPE-BONUS,Austria offers the Made in Europe-Bonus as a national funding policy for PV projects with European components.,9.0,83,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
9d43acea-9ff3-488e-beff-043a5093de33,283,EU,NET ZERO INDUSTRY ACT,The Net Zero Industry Act is an EU policy mandating European content in project value chains.,9.0,9,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
1820b578-3999-48e2-842d-8be103e42b37,284,ÖSTERREICH,JUST TRANSITION AKTIONSPLAN,Austria implements the Just Transition Action Plan to train and attract skilled labor for its PV industry.,9.0,83,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
d9c1940e-0623-40d0-9083-27010433cfd0,285,ÖSTERREICH,ÖSTERREICHISCHE PV-INDUSTRIE,"Austria’s PV industry is central to its efforts for economic growth, innovation, jobs, and global technological leadership.",10.0,86,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
4a54f3f3-5ebf-4b0b-b641-e72e99314d7a,286,ÖSTERREICHISCHE PV-INDUSTRIE,FORSCHUNG UND INNOVATION,The Austrian PV industry collaborates closely with research and innovation organizations to develop new PV technologies.,9.0,8,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
647ea0c2-f773-42da-8ef6-623ec876a12b,287,ÖSTERREICHISCHE PV-INDUSTRIE,MADE IN AUSTRIA,"Austrian PV industry promotes and benefits from technology and component production ""Made in Austria"".",8.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
aa2d3856-410d-4c4f-8432-530136b58e0d,288,FORSCHUNG UND INNOVATION,"FTI-SCHWERPUNKT ""ENERGIEWENDE""","Research and innovation organizations participate in the FTI-Schwerpunkt ""Energiewende"" program to advance energy transition technologies.",8.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
b8e6a841-8be7-4fad-95d0-dd3ca5f5a0a4,289,ÖSTERREICH,SCHULEN,Austria’s schools are targeted for improved training and materials to deliver a skilled PV workforce.,7.0,85,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
ee08674e-5945-4406-a544-b9f9b448b196,290,WIRTSCHAFT,ARBEITNEHMER:INNENVERTRETUNG,Business and labor organizations collaborate for workforce measures in the PV sector.,6.0,6,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
6909bfcf-3982-4e5f-990e-51fbb5a79cb9,291,WIRTSCHAFT,PV-BRANCHENVERTRETUNG,Business and PV industry associations jointly support training and innovation.,6.0,6,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
28c08a4e-bb02-4d2c-b6ed-eefed92370de,292,ERNEUERBARE ENERGIEN,EU,"The EU drives the renewable energy transition, including PV sector expansion, through policy and financial instruments.",8.0,12,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
021927a6-3697-43d8-897e-008cbe6b06fa,293,ERNEUERBARE ENERGIEN,ÖSTERREICH,Austria contributes to the renewable energy transition with specific national measures and incentives.,1.0,86,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
3b6e24f7-5019-44fb-beb1-0135b7bda945,294,ÖSTERREICH,PV-INDUSTRIE,Austria’s national strategy aims to strengthen and position Austria’s domestic PV industry as a European and global leader.,9.0,87,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
934f1dd2-e1bd-40b4-ad25-4de503e1c736,295,PV-INDUSTRIE,INNOVATION,Austria’s PV industry depends on innovation to position itself competitively and globally.,8.0,6,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
596d7bd2-85bc-4e34-a8df-bc6e2cb06e3c,296,ÖSTERREICH,BEDARFSTRÄGER,Austria integrates public demand stakeholders into the research-to-practice transfer ecosystem for wider PV adoption.,6.0,83,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
b0f26733-3837-4a16-8882-1687450462e1,297,FORSCHUNG UND INNOVATION,ENERGIEFORSCHUNG,Research and innovation organizations in Austria are strongly connected to and driving the national energy research agenda.,8.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
1e393200-7fbb-4b23-b681-91cddc0dad2b,298,FORSCHUNG UND INNOVATION,FORSCHUNGSPROGRAMME,Research institutions lead and participate in research programs to enhance PV technologies.,7.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
b5ea36e3-d859-4f66-a541-1079538c7f1f,299,PV-INDUSTRIE,FACHKRÄFTE,"The success of Austria’s PV industry depends on attracting, training, and retaining skilled professionals.",8.0,7,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
cb28af2e-d024-41a2-b25f-5143e2ae37f5,300,PV-INDUSTRIE,SCHULUNGSSTANDORTE,Specialized training facilities support the development of a skilled workforce for Austria’s PV industry.,7.0,7,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
ab6d613f-fd40-4453-a2f6-cbff48a67aae,301,SCHULEN,AUSILDBNER:INNEN,Schools equip and train trainers to deliver specialized PV education.,7.0,4,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
ada038e1-6024-42a0-9ce2-fd798c6394cb,302,PV-BRANCHE,PV-LEHRE,The PV sector is supported by dedicated vocational training and apprenticeship programs.,7.0,2,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
3781a22e-8a7d-4cdd-9065-77c24909ca05,303,PV-SYSTEMUMFELD,ÖSTERREICHISCHE PV-INDUSTRIE,"The broader PV system environment in Austria is composed of, and serves, the domestic PV industry.",8.0,5,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
d136e5d8-f40f-4d32-b8d6-8063fd1c75be,304,ENERGIEWENDE,FTI-SCHWERPUNKT,The energy transition is a priority area within Austria’s research and innovation agenda.,7.0,7,['9ce049a98570c6bf53cf9e547168db075af2795fa519422bd27a2c9aa5b490c4b26aef25883802c4d8eb6e4dcb09c866e7d31677352f7beb6c4f9fcbbcc75e9b']
